Time Series Search Export,Search term,Search filters,,Last update of Effective exchange rates data,Downloaded at,Source,Source URL,Download URL,About Effective exchange rates,,,
,,TIMESPAN:Timespan,2000-01-01_2023-12-31:,14/11/2024,2024-11-18 01:17 CET,BIS,https://data.bis.org/topics/EER/data?filter=TIMESPAN%3D2000-01-01_2023-12-31%255EFREQ%3DM%255EEER_TYPE%3DN%255EEER_BASKET%3DB%255EREF_AREA_TXT%3DDenmark%257CIceland%257CNorway%257CSweden%257CUnited%2520Kingdom&data_view=timeseries&selected_ts=BIS%2CWS_EER%2C1.0%255EM.N.B.DK%2BIS%2BNO%2BSE%2BGB,https://data.bis.org/topics/EER/data?filter=TIMESPAN%3D2000-01-01_2023-12-31%255EFREQ%3DM%255EEER_TYPE%3DN%255EEER_BASKET%3DB%255EREF_AREA_TXT%3DDenmark%257CIceland%257CNorway%257CSweden%257CUnited%2520Kingdom&data_view=timeseries&selected_ts=BIS%2CWS_EER%2C1.0%255EM.N.B.DK%2BIS%2BNO%2BSE%2BGB&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/EER,,,
,,,,,,,,,,,,
DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,EER_TYPE:Type,EER_BASKET:Basket,REF_AREA:Reference area,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/06/2021,F:Free,,A:Normal value,105.31
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/07/2021,F:Free,,A:Normal value,104.93
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/08/2021,F:Free,,A:Normal value,103.72
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/09/2021,F:Free,,A:Normal value,102
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/10/2021,F:Free,,A:Normal value,102.35
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/11/2021,F:Free,,A:Normal value,102.59
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/12/2021,F:Free,,A:Normal value,104.33
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/01/2022,F:Free,,A:Normal value,104.84
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,28/02/2022,F:Free,,A:Normal value,108.08
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/03/2022,F:Free,,A:Normal value,106.74
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/04/2022,F:Free,,A:Normal value,108.58
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/05/2022,F:Free,,A:Normal value,110.07
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/06/2022,F:Free,,A:Normal value,110.43
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/07/2022,F:Free,,A:Normal value,109.13
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/08/2022,F:Free,,A:Normal value,107.88
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/09/2022,F:Free,,A:Normal value,108.43
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/10/2022,F:Free,,A:Normal value,108.12
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/11/2022,F:Free,,A:Normal value,104.72
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/12/2022,F:Free,,A:Normal value,102.79
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/01/2023,F:Free,,A:Normal value,100.92
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,28/02/2023,F:Free,,A:Normal value,101.7
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/03/2023,F:Free,,A:Normal value,104.19
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/04/2023,F:Free,,A:Normal value,105.32
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/05/2023,F:Free,,A:Normal value,104.58
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/06/2023,F:Free,,A:Normal value,105.87
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/07/2023,F:Free,,A:Normal value,108.47
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/08/2023,F:Free,,A:Normal value,110.84
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/09/2023,F:Free,,A:Normal value,110.08
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/10/2023,F:Free,,A:Normal value,108.41
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,30/11/2023,F:Free,,A:Normal value,105.26
"BIS,WS_EER,1.0",M.N.B.IS,M:Monthly,N:Nominal,B:Broad (64 economies),IS:Iceland,"Index, 2020 = 100",,31/12/2023,F:Free,,A:Normal value,105.37
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/01/2000,F:Free,,A:Normal value,118.8
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,29/02/2000,F:Free,,A:Normal value,118.22
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/03/2000,F:Free,,A:Normal value,116.88
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/04/2000,F:Free,,A:Normal value,115.22
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/05/2000,F:Free,,A:Normal value,113.6
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/06/2000,F:Free,,A:Normal value,114.89
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/07/2000,F:Free,,A:Normal value,115.74
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/08/2000,F:Free,,A:Normal value,115.38
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/09/2000,F:Free,,A:Normal value,115.33
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/10/2000,F:Free,,A:Normal value,115.2
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/11/2000,F:Free,,A:Normal value,115.94
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/12/2000,F:Free,,A:Normal value,116
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/01/2001,F:Free,,A:Normal value,117.15
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,28/02/2001,F:Free,,A:Normal value,117.04
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/03/2001,F:Free,,A:Normal value,118.13
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/04/2001,F:Free,,A:Normal value,118.39
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/05/2001,F:Free,,A:Normal value,119.08
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/06/2001,F:Free,,A:Normal value,119.4
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/07/2001,F:Free,,A:Normal value,119.54
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/08/2001,F:Free,,A:Normal value,119.98
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/09/2001,F:Free,,A:Normal value,121.8
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/10/2001,F:Free,,A:Normal value,121.7
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/11/2001,F:Free,,A:Normal value,121.74
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/12/2001,F:Free,,A:Normal value,121.09
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/01/2002,F:Free,,A:Normal value,121.62
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,28/02/2002,F:Free,,A:Normal value,123.21
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/03/2002,F:Free,,A:Normal value,124.17
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/04/2002,F:Free,,A:Normal value,126.09
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/05/2002,F:Free,,A:Normal value,129.18
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/06/2002,F:Free,,A:Normal value,132.64
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/07/2002,F:Free,,A:Normal value,134.13
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/08/2002,F:Free,,A:Normal value,133.3
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/09/2002,F:Free,,A:Normal value,134.5
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/10/2002,F:Free,,A:Normal value,135.07
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/11/2002,F:Free,,A:Normal value,135.9
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/12/2002,F:Free,,A:Normal value,137.07
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/01/2003,F:Free,,A:Normal value,138.15
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,28/02/2003,F:Free,,A:Normal value,135.04
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/03/2003,F:Free,,A:Normal value,130.44
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/04/2003,F:Free,,A:Normal value,130.67
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/05/2003,F:Free,,A:Normal value,132.16
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/06/2003,F:Free,,A:Normal value,127.52
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/07/2003,F:Free,,A:Normal value,124.88
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/08/2003,F:Free,,A:Normal value,124.81
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/09/2003,F:Free,,A:Normal value,125.36
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/10/2003,F:Free,,A:Normal value,125.87
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/11/2003,F:Free,,A:Normal value,126.32
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/12/2003,F:Free,,A:Normal value,127.34
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/01/2004,F:Free,,A:Normal value,122.87
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,29/02/2004,F:Free,,A:Normal value,120.32
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/03/2004,F:Free,,A:Normal value,122.72
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/04/2004,F:Free,,A:Normal value,125.28
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/05/2004,F:Free,,A:Normal value,127.19
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/06/2004,F:Free,,A:Normal value,126
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/07/2004,F:Free,,A:Normal value,123.49
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/08/2004,F:Free,,A:Normal value,125.5
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/09/2004,F:Free,,A:Normal value,125.06
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/10/2004,F:Free,,A:Normal value,127.55
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/11/2004,F:Free,,A:Normal value,129.67
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/12/2004,F:Free,,A:Normal value,129.01
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/01/2005,F:Free,,A:Normal value,128.42
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,28/02/2005,F:Free,,A:Normal value,126.27
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/03/2005,F:Free,,A:Normal value,128.81
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/04/2005,F:Free,,A:Normal value,128.67
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/05/2005,F:Free,,A:Normal value,129.55
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/06/2005,F:Free,,A:Normal value,131.08
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/07/2005,F:Free,,A:Normal value,131.06
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/08/2005,F:Free,,A:Normal value,131.28
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/09/2005,F:Free,,A:Normal value,132.77
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/10/2005,F:Free,,A:Normal value,132.18
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/11/2005,F:Free,,A:Normal value,132.01
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/12/2005,F:Free,,A:Normal value,129.37
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/01/2006,F:Free,,A:Normal value,128.48
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,28/02/2006,F:Free,,A:Normal value,127.62
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/03/2006,F:Free,,A:Normal value,129.49
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/04/2006,F:Free,,A:Normal value,132.32
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/05/2006,F:Free,,A:Normal value,133.99
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/06/2006,F:Free,,A:Normal value,133.1
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/07/2006,F:Free,,A:Normal value,131.76
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/08/2006,F:Free,,A:Normal value,130.87
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/09/2006,F:Free,,A:Normal value,126.59
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/10/2006,F:Free,,A:Normal value,124.08
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/11/2006,F:Free,,A:Normal value,126.46
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/12/2006,F:Free,,A:Normal value,128.34
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/01/2007,F:Free,,A:Normal value,126.08
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,28/02/2007,F:Free,,A:Normal value,129.46
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/03/2007,F:Free,,A:Normal value,129.35
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/04/2007,F:Free,,A:Normal value,129.94
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/05/2007,F:Free,,A:Normal value,129.46
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/06/2007,F:Free,,A:Normal value,130.69
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/07/2007,F:Free,,A:Normal value,132.79
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/08/2007,F:Free,,A:Normal value,132.34
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/09/2007,F:Free,,A:Normal value,135.26
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/10/2007,F:Free,,A:Normal value,137.98
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/11/2007,F:Free,,A:Normal value,134.67
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/12/2007,F:Free,,A:Normal value,133.82
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/01/2008,F:Free,,A:Normal value,135.07
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,29/02/2008,F:Free,,A:Normal value,134.92
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/03/2008,F:Free,,A:Normal value,136.73
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/04/2008,F:Free,,A:Normal value,137.52
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/05/2008,F:Free,,A:Normal value,138.8
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/06/2008,F:Free,,A:Normal value,136.6
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/07/2008,F:Free,,A:Normal value,135.92
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/08/2008,F:Free,,A:Normal value,135.39
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/09/2008,F:Free,,A:Normal value,131.73
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/10/2008,F:Free,,A:Normal value,123.75
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,30/11/2008,F:Free,,A:Normal value,120.57
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/12/2008,F:Free,,A:Normal value,116.44
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/01/2009,F:Free,,A:Normal value,118.83
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,28/02/2009,F:Free,,A:Normal value,124.41
"BIS,WS_EER,1.0",M.N.B.NO,M:Monthly,N:Nominal,B:Broad (64 economies),NO:Norway,"Index, 2020 = 100",,31/03/2009,F:Free,,A:Normal value,125.38
